"","Tanggal","Curah_Hujan","Nama_Stasiun"
"7332",2016-01-27,0,"Pintu Rime Gayo"
"7333",2016-01-28,0,"Pintu Rime Gayo"
"7334",2016-01-29,16,"Pintu Rime Gayo"
"7335",2016-01-30,7,"Pintu Rime Gayo"
"7336",2016-01-31,0,"Pintu Rime Gayo"
"7337",2016-02-01,0,"Pintu Rime Gayo"
"7338",2016-02-02,0,"Pintu Rime Gayo"
"7339",2016-02-03,13.7,"Pintu Rime Gayo"
"7340",2016-02-04,13.4,"Pintu Rime Gayo"
"7341",2016-02-05,20.8,"Pintu Rime Gayo"
"7342",2016-02-06,0,"Pintu Rime Gayo"
"7343",2016-02-07,2.9,"Pintu Rime Gayo"
"7344",2016-02-08,36.9,"Pintu Rime Gayo"
"7345",2016-02-09,29.7,"Pintu Rime Gayo"
"7346",2016-02-10,7.9,"Pintu Rime Gayo"
"7347",2016-02-11,19.7,"Pintu Rime Gayo"
"7348",2016-02-12,5,"Pintu Rime Gayo"
"7349",2016-02-13,0,"Pintu Rime Gayo"
"7350",2016-02-14,12,"Pintu Rime Gayo"
"7351",2016-02-15,0,"Pintu Rime Gayo"
"7352",2016-02-16,0,"Pintu Rime Gayo"
"7353",2016-02-17,16.3,"Pintu Rime Gayo"
"7354",2016-02-18,4.1,"Pintu Rime Gayo"
"7355",2016-02-19,4.7,"Pintu Rime Gayo"
"7356",2016-02-20,7.5,"Pintu Rime Gayo"
"7357",2016-02-21,1.8,"Pintu Rime Gayo"
"7358",2016-02-22,30.7,"Pintu Rime Gayo"
"7359",2016-02-23,67.4,"Pintu Rime Gayo"
"7360",2016-02-24,0,"Pintu Rime Gayo"
"7361",2016-02-25,0,"Pintu Rime Gayo"
"7362",2016-02-26,0,"Pintu Rime Gayo"
"7363",2016-02-27,16,"Pintu Rime Gayo"
"7364",2016-02-28,9,"Pintu Rime Gayo"
"7365",2016-02-29,0,"Pintu Rime Gayo"
"7366",2016-03-01,31.4,"Pintu Rime Gayo"
"7367",2016-03-02,0.7,"Pintu Rime Gayo"
"7368",2016-03-03,3,"Pintu Rime Gayo"
"7369",2016-03-04,56,"Pintu Rime Gayo"
"7370",2016-03-05,0.3,"Pintu Rime Gayo"
"7371",2016-03-06,8.2,"Pintu Rime Gayo"
"7372",2016-03-07,35.8,"Pintu Rime Gayo"
"7373",2016-03-08,27.8,"Pintu Rime Gayo"
"7374",2016-03-09,0,"Pintu Rime Gayo"
"7375",2016-03-10,65.3,"Pintu Rime Gayo"
"7376",2016-03-11,0,"Pintu Rime Gayo"
"7377",2016-03-12,15,"Pintu Rime Gayo"
"7378",2016-03-13,13,"Pintu Rime Gayo"
"7379",2016-03-14,0,"Pintu Rime Gayo"
"7380",2016-03-15,2,"Pintu Rime Gayo"
"7381",2016-03-16,0.1,"Pintu Rime Gayo"
"7382",2016-03-17,0,"Pintu Rime Gayo"
"7383",2016-03-18,26.3,"Pintu Rime Gayo"
"7384",2016-03-19,0,"Pintu Rime Gayo"
"7385",2016-03-20,0,"Pintu Rime Gayo"
"7386",2016-03-21,18,"Pintu Rime Gayo"
"7387",2016-03-22,0,"Pintu Rime Gayo"
"7388",2016-03-23,0,"Pintu Rime Gayo"
"7389",2016-03-24,12,"Pintu Rime Gayo"
"7390",2016-03-25,0,"Pintu Rime Gayo"
"7391",2016-03-26,0,"Pintu Rime Gayo"
"7392",2016-03-27,0,"Pintu Rime Gayo"
"7393",2016-03-28,2,"Pintu Rime Gayo"
"7394",2016-03-29,0,"Pintu Rime Gayo"
"7395",2016-03-30,21,"Pintu Rime Gayo"
"7396",2016-03-31,0,"Pintu Rime Gayo"
"7397",2016-04-01,0,"Pintu Rime Gayo"
"7398",2016-04-02,1.2,"Pintu Rime Gayo"
"7399",2016-04-03,0.2,"Pintu Rime Gayo"
"7400",2016-04-04,0.5,"Pintu Rime Gayo"
"7401",2016-04-05,8.2,"Pintu Rime Gayo"
"7402",2016-04-06,23.5,"Pintu Rime Gayo"
"7403",2016-04-07,12.2,"Pintu Rime Gayo"
"7404",2016-04-08,0,"Pintu Rime Gayo"
"7405",2016-04-09,1.4,"Pintu Rime Gayo"
"7406",2016-04-10,1,"Pintu Rime Gayo"
"7407",2016-04-11,4.9,"Pintu Rime Gayo"
"7408",2016-04-12,8,"Pintu Rime Gayo"
"7409",2016-04-13,19,"Pintu Rime Gayo"
"7410",2016-04-14,11,"Pintu Rime Gayo"
"7411",2016-04-15,0,"Pintu Rime Gayo"
"7412",2016-04-16,4.8,"Pintu Rime Gayo"
"7413",2016-04-17,27.9,"Pintu Rime Gayo"
"7414",2016-04-18,31.1,"Pintu Rime Gayo"
"7415",2016-04-19,0.1,"Pintu Rime Gayo"
"7416",2016-04-20,0,"Pintu Rime Gayo"
"7417",2016-04-21,3.1,"Pintu Rime Gayo"
"7418",2016-04-22,2.1,"Pintu Rime Gayo"
"7419",2016-04-23,8.1,"Pintu Rime Gayo"
"7420",2016-04-24,25,"Pintu Rime Gayo"
"7421",2016-04-25,8.3,"Pintu Rime Gayo"
"7422",2016-04-26,3.3,"Pintu Rime Gayo"
"7423",2016-04-27,2,"Pintu Rime Gayo"
"7424",2016-04-28,6,"Pintu Rime Gayo"
"7425",2016-04-29,0,"Pintu Rime Gayo"
"7426",2016-04-30,0,"Pintu Rime Gayo"
"7427",2016-05-01,0.1,"Pintu Rime Gayo"
"7428",2016-05-02,6.6,"Pintu Rime Gayo"
"7429",2016-05-03,0,"Pintu Rime Gayo"
"7430",2016-05-04,25.7,"Pintu Rime Gayo"
"7431",2016-05-05,0,"Pintu Rime Gayo"
"7432",2016-05-06,0,"Pintu Rime Gayo"
"7433",2016-05-07,0,"Pintu Rime Gayo"
"7434",2016-05-08,0,"Pintu Rime Gayo"
"7435",2016-05-09,1.2,"Pintu Rime Gayo"
"7436",2016-05-10,16.1,"Pintu Rime Gayo"
"7437",2016-05-11,0.1,"Pintu Rime Gayo"
"7438",2016-05-12,0,"Pintu Rime Gayo"
"7439",2016-05-13,0,"Pintu Rime Gayo"
"7440",2016-05-14,0,"Pintu Rime Gayo"
"7441",2016-05-15,12,"Pintu Rime Gayo"
"7442",2016-05-16,0,"Pintu Rime Gayo"
"7443",2016-05-17,0,"Pintu Rime Gayo"
"7444",2016-05-18,0,"Pintu Rime Gayo"
"7445",2016-05-19,0,"Pintu Rime Gayo"
"7446",2016-05-20,0,"Pintu Rime Gayo"
"7447",2016-05-21,38.5,"Pintu Rime Gayo"
"7448",2016-05-22,0,"Pintu Rime Gayo"
"7449",2016-05-23,0,"Pintu Rime Gayo"
"7450",2016-05-24,0,"Pintu Rime Gayo"
"7451",2016-05-25,0.4,"Pintu Rime Gayo"
"7452",2016-05-26,0,"Pintu Rime Gayo"
"7453",2016-05-27,0,"Pintu Rime Gayo"
"7454",2016-05-28,0,"Pintu Rime Gayo"
"7455",2016-05-29,6,"Pintu Rime Gayo"
"7456",2016-05-30,3,"Pintu Rime Gayo"
"7457",2016-05-31,52,"Pintu Rime Gayo"
"7458",2016-06-01,0,"Pintu Rime Gayo"
"7459",2016-06-02,0,"Pintu Rime Gayo"
"7460",2016-06-03,3.4,"Pintu Rime Gayo"
"7461",2016-06-04,0,"Pintu Rime Gayo"
"7462",2016-06-05,0,"Pintu Rime Gayo"
"7463",2016-06-06,1.6,"Pintu Rime Gayo"
"7464",2016-06-07,0,"Pintu Rime Gayo"
"7465",2016-06-08,0,"Pintu Rime Gayo"
"7466",2016-06-09,0,"Pintu Rime Gayo"
"7467",2016-06-10,0,"Pintu Rime Gayo"
"7468",2016-06-11,29.4,"Pintu Rime Gayo"
"7469",2016-06-12,0,"Pintu Rime Gayo"
"7470",2016-06-13,0,"Pintu Rime Gayo"
"7471",2016-06-14,2,"Pintu Rime Gayo"
"7472",2016-06-15,0,"Pintu Rime Gayo"
"7473",2016-06-16,9.8,"Pintu Rime Gayo"
"7474",2016-06-17,13.3,"Pintu Rime Gayo"
"7475",2016-06-18,0,"Pintu Rime Gayo"
"7476",2016-06-19,0,"Pintu Rime Gayo"
"7477",2016-06-20,0,"Pintu Rime Gayo"
"7478",2016-06-21,0,"Pintu Rime Gayo"
"7479",2016-06-22,0,"Pintu Rime Gayo"
"7480",2016-06-23,0,"Pintu Rime Gayo"
"7481",2016-06-24,0.3,"Pintu Rime Gayo"
"7482",2016-06-25,0,"Pintu Rime Gayo"
"7483",2016-06-26,66.8,"Pintu Rime Gayo"
"7484",2016-06-27,0,"Pintu Rime Gayo"
"7485",2016-06-28,3,"Pintu Rime Gayo"
"7486",2016-06-29,0,"Pintu Rime Gayo"
"7487",2016-06-30,5,"Pintu Rime Gayo"
"7488",2016-07-01,0,"Pintu Rime Gayo"
"7489",2016-07-02,0,"Pintu Rime Gayo"
"7490",2016-07-03,0,"Pintu Rime Gayo"
"7491",2016-07-04,0,"Pintu Rime Gayo"
"7492",2016-07-05,0,"Pintu Rime Gayo"
"7493",2016-07-06,0,"Pintu Rime Gayo"
"7494",2016-07-07,0,"Pintu Rime Gayo"
"7495",2016-07-08,0,"Pintu Rime Gayo"
"7496",2016-07-09,0.5,"Pintu Rime Gayo"
"7497",2016-07-10,0.8,"Pintu Rime Gayo"
"7498",2016-07-11,1.7,"Pintu Rime Gayo"
"7499",2016-07-12,0,"Pintu Rime Gayo"
"7500",2016-07-13,0,"Pintu Rime Gayo"
"7501",2016-07-14,0,"Pintu Rime Gayo"
"7502",2016-07-15,0,"Pintu Rime Gayo"
"7503",2016-07-16,0,"Pintu Rime Gayo"
"7504",2016-07-17,0.4,"Pintu Rime Gayo"
"7505",2016-07-18,0,"Pintu Rime Gayo"
"7506",2016-07-19,0.1,"Pintu Rime Gayo"
"7507",2016-07-20,1.3,"Pintu Rime Gayo"
"7508",2016-07-21,0,"Pintu Rime Gayo"
"7509",2016-07-22,0.2,"Pintu Rime Gayo"
"7510",2016-07-23,2.2,"Pintu Rime Gayo"
"7511",2016-07-24,0,"Pintu Rime Gayo"
"7512",2016-07-25,0,"Pintu Rime Gayo"
"7513",2016-07-26,3.5,"Pintu Rime Gayo"
"7514",2016-07-27,0,"Pintu Rime Gayo"
"7515",2016-07-28,0,"Pintu Rime Gayo"
"7516",2016-07-29,5,"Pintu Rime Gayo"
"7517",2016-07-30,0,"Pintu Rime Gayo"
"7518",2016-07-31,0,"Pintu Rime Gayo"
"7519",2016-08-01,0,"Pintu Rime Gayo"
"7520",2016-08-02,0,"Pintu Rime Gayo"
"7521",2016-08-03,0,"Pintu Rime Gayo"
"7522",2016-08-04,7.5,"Pintu Rime Gayo"
"7523",2016-08-05,0,"Pintu Rime Gayo"
"7524",2016-08-06,0,"Pintu Rime Gayo"
"7525",2016-08-07,0,"Pintu Rime Gayo"
"7526",2016-08-08,0,"Pintu Rime Gayo"
"7527",2016-08-09,0,"Pintu Rime Gayo"
"7528",2016-08-10,0,"Pintu Rime Gayo"
"7529",2016-08-11,0,"Pintu Rime Gayo"
"7530",2016-08-12,0,"Pintu Rime Gayo"
"7531",2016-08-13,5,"Pintu Rime Gayo"
"7532",2016-08-14,3,"Pintu Rime Gayo"
"7533",2016-08-15,0,"Pintu Rime Gayo"
"7534",2016-08-16,0,"Pintu Rime Gayo"
"7535",2016-08-17,0,"Pintu Rime Gayo"
"7536",2016-08-18,0,"Pintu Rime Gayo"
"7537",2016-08-19,0,"Pintu Rime Gayo"
"7538",2016-08-20,0,"Pintu Rime Gayo"
"7539",2016-08-21,0,"Pintu Rime Gayo"
"7540",2016-08-22,0,"Pintu Rime Gayo"
"7541",2016-08-23,0,"Pintu Rime Gayo"
"7542",2016-08-24,0.3,"Pintu Rime Gayo"
"7543",2016-08-25,28.1,"Pintu Rime Gayo"
"7544",2016-08-26,4,"Pintu Rime Gayo"
"7545",2016-08-27,0,"Pintu Rime Gayo"
"7546",2016-08-28,7,"Pintu Rime Gayo"
"7547",2016-08-29,0,"Pintu Rime Gayo"
"7548",2016-08-30,5,"Pintu Rime Gayo"
"7549",2016-08-31,0,"Pintu Rime Gayo"
"7550",2016-09-01,0,"Pintu Rime Gayo"
"7551",2016-09-02,0,"Pintu Rime Gayo"
"7552",2016-09-03,0,"Pintu Rime Gayo"
"7553",2016-09-04,0,"Pintu Rime Gayo"
"7554",2016-09-05,0,"Pintu Rime Gayo"
"7555",2016-09-06,0,"Pintu Rime Gayo"
"7556",2016-09-07,0,"Pintu Rime Gayo"
"7557",2016-09-08,0,"Pintu Rime Gayo"
"7558",2016-09-09,0,"Pintu Rime Gayo"
"7559",2016-09-10,0,"Pintu Rime Gayo"
"7560",2016-09-11,0,"Pintu Rime Gayo"
"7561",2016-09-12,0,"Pintu Rime Gayo"
"7562",2016-09-13,0,"Pintu Rime Gayo"
"7563",2016-09-14,0,"Pintu Rime Gayo"
"7564",2016-09-15,0,"Pintu Rime Gayo"
"7565",2016-09-16,0,"Pintu Rime Gayo"
"7566",2016-09-17,0,"Pintu Rime Gayo"
"7567",2016-09-18,0,"Pintu Rime Gayo"
"7568",2016-09-19,0,"Pintu Rime Gayo"
"7569",2016-09-20,0,"Pintu Rime Gayo"
"7570",2016-09-21,0,"Pintu Rime Gayo"
"7571",2016-09-22,0,"Pintu Rime Gayo"
"7572",2016-09-23,0,"Pintu Rime Gayo"
"7573",2016-09-24,0,"Pintu Rime Gayo"
"7574",2016-09-25,0,"Pintu Rime Gayo"
"7575",2016-09-26,0,"Pintu Rime Gayo"
"7576",2016-09-27,24,"Pintu Rime Gayo"
"7577",2016-09-28,0,"Pintu Rime Gayo"
"7578",2016-09-29,9,"Pintu Rime Gayo"
"7579",2016-09-30,0,"Pintu Rime Gayo"
"7580",2016-10-01,0.2,"Pintu Rime Gayo"
"7581",2016-10-02,0,"Pintu Rime Gayo"
"7582",2016-10-03,3.6,"Pintu Rime Gayo"
"7583",2016-10-04,30,"Pintu Rime Gayo"
"7584",2016-10-05,3.9,"Pintu Rime Gayo"
"7585",2016-10-06,12.8,"Pintu Rime Gayo"
"7586",2016-10-07,0.1,"Pintu Rime Gayo"
"7587",2016-10-08,3.6,"Pintu Rime Gayo"
"7588",2016-10-09,1.6,"Pintu Rime Gayo"
"7589",2016-10-10,0,"Pintu Rime Gayo"
"7590",2016-10-11,0,"Pintu Rime Gayo"
"7591",2016-10-12,0,"Pintu Rime Gayo"
"7592",2016-10-13,5,"Pintu Rime Gayo"
"7593",2016-10-14,2,"Pintu Rime Gayo"
"7594",2016-10-15,5,"Pintu Rime Gayo"
"7595",2016-10-16,1.4,"Pintu Rime Gayo"
"7596",2016-10-17,19.8,"Pintu Rime Gayo"
"7597",2016-10-18,1.4,"Pintu Rime Gayo"
"7598",2016-10-19,0,"Pintu Rime Gayo"
"7599",2016-10-20,16,"Pintu Rime Gayo"
"7600",2016-10-21,24.4,"Pintu Rime Gayo"
"7601",2016-10-22,24.3,"Pintu Rime Gayo"
"7602",2016-10-23,1.8,"Pintu Rime Gayo"
"7603",2016-10-24,0.1,"Pintu Rime Gayo"
"7604",2016-10-25,28.9,"Pintu Rime Gayo"
"7605",2016-10-26,9,"Pintu Rime Gayo"
"7606",2016-10-27,2,"Pintu Rime Gayo"
"7607",2016-10-28,8,"Pintu Rime Gayo"
"7608",2016-10-29,4,"Pintu Rime Gayo"
"7609",2016-10-30,3,"Pintu Rime Gayo"
"7610",2016-10-31,3,"Pintu Rime Gayo"
"7611",2016-11-01,0,"Pintu Rime Gayo"
"7612",2016-11-02,0,"Pintu Rime Gayo"
"7613",2016-11-03,0.1,"Pintu Rime Gayo"
"7614",2016-11-04,3.7,"Pintu Rime Gayo"
"7615",2016-11-05,20.3,"Pintu Rime Gayo"
"7616",2016-11-06,0.2,"Pintu Rime Gayo"
"7617",2016-11-07,10.6,"Pintu Rime Gayo"
"7618",2016-11-08,0,"Pintu Rime Gayo"
"7619",2016-11-09,0.1,"Pintu Rime Gayo"
"7620",2016-11-10,0.1,"Pintu Rime Gayo"
"7621",2016-11-11,0.2,"Pintu Rime Gayo"
"7622",2016-11-12,3,"Pintu Rime Gayo"
"7623",2016-11-13,0,"Pintu Rime Gayo"
"7624",2016-11-14,5,"Pintu Rime Gayo"
"7625",2016-11-15,2,"Pintu Rime Gayo"
"7626",2016-11-16,0.6,"Pintu Rime Gayo"
"7627",2016-11-17,0,"Pintu Rime Gayo"
"7628",2016-11-18,0,"Pintu Rime Gayo"
"7629",2016-11-19,0.7,"Pintu Rime Gayo"
"7630",2016-11-20,0.2,"Pintu Rime Gayo"
"7631",2016-11-21,0.5,"Pintu Rime Gayo"
"7632",2016-11-22,10.1,"Pintu Rime Gayo"
"7633",2016-11-23,18,"Pintu Rime Gayo"
"7634",2016-11-24,0,"Pintu Rime Gayo"
"7635",2016-11-25,1.6,"Pintu Rime Gayo"
"7636",2016-11-26,19.8,"Pintu Rime Gayo"
"7637",2016-11-27,3,"Pintu Rime Gayo"
"7638",2016-11-28,5,"Pintu Rime Gayo"
"7639",2016-11-29,22,"Pintu Rime Gayo"
"7640",2016-11-30,17,"Pintu Rime Gayo"
"7641",2016-12-01,35.9,"Pintu Rime Gayo"
"7642",2016-12-02,0.4,"Pintu Rime Gayo"
"7643",2016-12-03,14.9,"Pintu Rime Gayo"
"7644",2016-12-04,1.9,"Pintu Rime Gayo"
"7645",2016-12-05,26.2,"Pintu Rime Gayo"
"7646",2016-12-06,6.6,"Pintu Rime Gayo"
"7647",2016-12-07,18.5,"Pintu Rime Gayo"
"7648",2016-12-08,20.6,"Pintu Rime Gayo"
"7649",2016-12-09,0.1,"Pintu Rime Gayo"
"7650",2016-12-10,10.3,"Pintu Rime Gayo"
"7651",2016-12-11,0.1,"Pintu Rime Gayo"
"7652",2016-12-12,9,"Pintu Rime Gayo"
"7653",2016-12-13,41,"Pintu Rime Gayo"
"7654",2016-12-14,2,"Pintu Rime Gayo"
"7655",2016-12-15,61,"Pintu Rime Gayo"
"7656",2016-12-16,0,"Pintu Rime Gayo"
"7657",2016-12-17,0,"Pintu Rime Gayo"
"7658",2016-12-18,0,"Pintu Rime Gayo"
"7659",2016-12-19,0,"Pintu Rime Gayo"
"7660",2016-12-20,0,"Pintu Rime Gayo"
"7661",2016-12-21,4,"Pintu Rime Gayo"
"7662",2016-12-22,16.1,"Pintu Rime Gayo"
"7663",2016-12-23,35.9,"Pintu Rime Gayo"
"7664",2016-12-24,2.6,"Pintu Rime Gayo"
"7665",2016-12-25,63.5,"Pintu Rime Gayo"
"7666",2016-12-26,0.1,"Pintu Rime Gayo"
"7667",2016-12-27,6,"Pintu Rime Gayo"
"7668",2016-12-28,0,"Pintu Rime Gayo"
"7669",2016-12-29,14,"Pintu Rime Gayo"
"7670",2016-12-30,0,"Pintu Rime Gayo"
"7671",2016-12-31,7,"Pintu Rime Gayo"
"7672",2017-01-01,63,"Pintu Rime Gayo"
"7673",2017-01-02,4,"Pintu Rime Gayo"
"7674",2017-01-03,15,"Pintu Rime Gayo"
"7675",2017-01-04,4,"Pintu Rime Gayo"
"7676",2017-01-05,0,"Pintu Rime Gayo"
"7677",2017-01-06,11,"Pintu Rime Gayo"
"7678",2017-01-07,16,"Pintu Rime Gayo"
"7679",2017-01-08,0,"Pintu Rime Gayo"
"7680",2017-01-09,5,"Pintu Rime Gayo"
"7681",2017-01-10,0,"Pintu Rime Gayo"
"7682",2017-01-11,79,"Pintu Rime Gayo"
"7683",2017-01-12,43.5,"Pintu Rime Gayo"
"7684",2017-01-13,15,"Pintu Rime Gayo"
"7685",2017-01-14,15,"Pintu Rime Gayo"
"7686",2017-01-15,1,"Pintu Rime Gayo"
"7687",2017-01-16,1.5,"Pintu Rime Gayo"
"7688",2017-01-17,5.5,"Pintu Rime Gayo"
"7689",2017-01-18,0,"Pintu Rime Gayo"
"7690",2017-01-19,31.5,"Pintu Rime Gayo"
"7691",2017-01-20,28,"Pintu Rime Gayo"
"7692",2017-01-21,41,"Pintu Rime Gayo"
"7693",2017-01-22,69,"Pintu Rime Gayo"
"7694",2017-01-23,3,"Pintu Rime Gayo"
"7695",2017-01-24,53.5,"Pintu Rime Gayo"
"7696",2017-01-25,7.5,"Pintu Rime Gayo"
"7697",2017-01-26,3,"Pintu Rime Gayo"
"7698",2017-01-27,0,"Pintu Rime Gayo"
"7699",2017-01-28,0,"Pintu Rime Gayo"
"7700",2017-01-29,5,"Pintu Rime Gayo"
"7701",2017-01-30,0,"Pintu Rime Gayo"
"7702",2017-01-31,44,"Pintu Rime Gayo"
"7703",2017-02-01,4,"Pintu Rime Gayo"
"7704",2017-02-02,9,"Pintu Rime Gayo"
"7705",2017-02-03,0,"Pintu Rime Gayo"
"7706",2017-02-04,0,"Pintu Rime Gayo"
"7707",2017-02-05,0,"Pintu Rime Gayo"
"7708",2017-02-06,2,"Pintu Rime Gayo"
"7709",2017-02-07,0,"Pintu Rime Gayo"
"7710",2017-02-08,0,"Pintu Rime Gayo"
"7711",2017-02-09,9,"Pintu Rime Gayo"
"7712",2017-02-10,5,"Pintu Rime Gayo"
"7713",2017-02-11,14,"Pintu Rime Gayo"
"7714",2017-02-12,3,"Pintu Rime Gayo"
"7715",2017-02-13,32,"Pintu Rime Gayo"
"7716",2017-02-14,35,"Pintu Rime Gayo"
"7717",2017-02-15,26,"Pintu Rime Gayo"
"7718",2017-02-16,8,"Pintu Rime Gayo"
"7719",2017-02-17,7,"Pintu Rime Gayo"
"7720",2017-02-18,0,"Pintu Rime Gayo"
"7721",2017-02-19,0,"Pintu Rime Gayo"
"7722",2017-02-20,0,"Pintu Rime Gayo"
"7723",2017-02-21,0,"Pintu Rime Gayo"
"7724",2017-02-22,0,"Pintu Rime Gayo"
"7725",2017-02-23,0.5,"Pintu Rime Gayo"
"7726",2017-02-24,1,"Pintu Rime Gayo"
"7727",2017-02-25,44,"Pintu Rime Gayo"
"7728",2017-02-26,0,"Pintu Rime Gayo"
"7729",2017-02-27,0,"Pintu Rime Gayo"
"7730",2017-02-28,6,"Pintu Rime Gayo"
"7731",2017-03-01,15,"Pintu Rime Gayo"
"7732",2017-03-02,10,"Pintu Rime Gayo"
"7733",2017-03-03,0,"Pintu Rime Gayo"
"7734",2017-03-04,12,"Pintu Rime Gayo"
"7735",2017-03-05,0,"Pintu Rime Gayo"
"7736",2017-03-06,0,"Pintu Rime Gayo"
"7737",2017-03-07,10,"Pintu Rime Gayo"
"7738",2017-03-08,0,"Pintu Rime Gayo"
"7739",2017-03-09,0,"Pintu Rime Gayo"
"7740",2017-03-10,0,"Pintu Rime Gayo"
"7741",2017-03-11,0,"Pintu Rime Gayo"
"7742",2017-03-12,46.5,"Pintu Rime Gayo"
"7743",2017-03-13,15,"Pintu Rime Gayo"
"7744",2017-03-14,8,"Pintu Rime Gayo"
"7745",2017-03-15,0,"Pintu Rime Gayo"
"7746",2017-03-16,0,"Pintu Rime Gayo"
"7747",2017-03-17,0,"Pintu Rime Gayo"
"7748",2017-03-18,11,"Pintu Rime Gayo"
"7749",2017-03-19,21,"Pintu Rime Gayo"
"7750",2017-03-20,8.5,"Pintu Rime Gayo"
"7751",2017-03-21,3.7,"Pintu Rime Gayo"
"7752",2017-03-22,8,"Pintu Rime Gayo"
"7753",2017-03-23,6,"Pintu Rime Gayo"
"7754",2017-03-24,4,"Pintu Rime Gayo"
"7755",2017-03-25,21.5,"Pintu Rime Gayo"
"7756",2017-03-26,0,"Pintu Rime Gayo"
"7757",2017-03-27,0,"Pintu Rime Gayo"
"7758",2017-03-28,5,"Pintu Rime Gayo"
"7759",2017-03-29,0,"Pintu Rime Gayo"
"7760",2017-03-30,0,"Pintu Rime Gayo"
"7761",2017-03-31,22,"Pintu Rime Gayo"
"7762",2017-04-01,0,"Pintu Rime Gayo"
"7763",2017-04-02,3,"Pintu Rime Gayo"
"7764",2017-04-03,5,"Pintu Rime Gayo"
"7765",2017-04-04,0,"Pintu Rime Gayo"
"7766",2017-04-05,5,"Pintu Rime Gayo"
"7767",2017-04-06,0,"Pintu Rime Gayo"
"7768",2017-04-07,19,"Pintu Rime Gayo"
"7769",2017-04-08,6,"Pintu Rime Gayo"
"7770",2017-04-09,5,"Pintu Rime Gayo"
"7771",2017-04-10,14,"Pintu Rime Gayo"
"7772",2017-04-11,0,"Pintu Rime Gayo"
"7773",2017-04-12,0,"Pintu Rime Gayo"
"7774",2017-04-13,0,"Pintu Rime Gayo"
"7775",2017-04-14,0,"Pintu Rime Gayo"
"7776",2017-04-15,0,"Pintu Rime Gayo"
"7777",2017-04-16,0,"Pintu Rime Gayo"
"7778",2017-04-17,7,"Pintu Rime Gayo"
"7779",2017-04-18,28.5,"Pintu Rime Gayo"
"7780",2017-04-19,0.5,"Pintu Rime Gayo"
"7781",2017-04-20,0,"Pintu Rime Gayo"
"7782",2017-04-21,0,"Pintu Rime Gayo"
"7783",2017-04-22,1,"Pintu Rime Gayo"
"7784",2017-04-23,0,"Pintu Rime Gayo"
"7785",2017-04-24,0,"Pintu Rime Gayo"
"7786",2017-04-25,6,"Pintu Rime Gayo"
"7787",2017-04-26,0,"Pintu Rime Gayo"
"7788",2017-04-27,4,"Pintu Rime Gayo"
"7789",2017-04-28,0,"Pintu Rime Gayo"
"7790",2017-04-29,21,"Pintu Rime Gayo"
"7791",2017-04-30,0,"Pintu Rime Gayo"
"7792",2017-05-01,0,"Pintu Rime Gayo"
"7793",2017-05-02,0,"Pintu Rime Gayo"
"7794",2017-05-03,0,"Pintu Rime Gayo"
"7795",2017-05-04,11,"Pintu Rime Gayo"
"7796",2017-05-05,7,"Pintu Rime Gayo"
"7797",2017-05-06,0,"Pintu Rime Gayo"
"7798",2017-05-07,0,"Pintu Rime Gayo"
"7799",2017-05-08,0,"Pintu Rime Gayo"
"7800",2017-05-09,7,"Pintu Rime Gayo"
"7801",2017-05-10,5,"Pintu Rime Gayo"
"7802",2017-05-11,0,"Pintu Rime Gayo"
"7803",2017-05-12,0,"Pintu Rime Gayo"
"7804",2017-05-13,0,"Pintu Rime Gayo"
"7805",2017-05-14,0,"Pintu Rime Gayo"
"7806",2017-05-15,0,"Pintu Rime Gayo"
"7807",2017-05-16,0,"Pintu Rime Gayo"
"7808",2017-05-17,0,"Pintu Rime Gayo"
"7809",2017-05-18,0,"Pintu Rime Gayo"
"7810",2017-05-19,0,"Pintu Rime Gayo"
"7811",2017-05-20,0,"Pintu Rime Gayo"
"7812",2017-05-21,0,"Pintu Rime Gayo"
"7813",2017-05-22,0,"Pintu Rime Gayo"
"7814",2017-05-23,0,"Pintu Rime Gayo"
"7815",2017-05-24,0,"Pintu Rime Gayo"
"7816",2017-05-25,0,"Pintu Rime Gayo"
"7817",2017-05-26,0,"Pintu Rime Gayo"
"7818",2017-05-27,0,"Pintu Rime Gayo"
"7819",2017-05-28,0,"Pintu Rime Gayo"
"7820",2017-05-29,13,"Pintu Rime Gayo"
"7821",2017-05-30,0,"Pintu Rime Gayo"
"7822",2017-05-31,36,"Pintu Rime Gayo"
"7823",2017-06-01,4,"Pintu Rime Gayo"
"7824",2017-06-02,23,"Pintu Rime Gayo"
"7825",2017-06-03,0,"Pintu Rime Gayo"
"7826",2017-06-04,0,"Pintu Rime Gayo"
"7827",2017-06-05,0,"Pintu Rime Gayo"
"7828",2017-06-06,0,"Pintu Rime Gayo"
"7829",2017-06-07,0,"Pintu Rime Gayo"
"7830",2017-06-08,0,"Pintu Rime Gayo"
"7831",2017-06-09,0,"Pintu Rime Gayo"
"7832",2017-06-10,0,"Pintu Rime Gayo"
"7833",2017-06-11,0,"Pintu Rime Gayo"
"7834",2017-06-12,0,"Pintu Rime Gayo"
"7835",2017-06-13,0,"Pintu Rime Gayo"
"7836",2017-06-14,0,"Pintu Rime Gayo"
"7837",2017-06-15,28,"Pintu Rime Gayo"
"7838",2017-06-16,0,"Pintu Rime Gayo"
"7839",2017-06-17,0,"Pintu Rime Gayo"
